推文ID,发布时间,JEV评级,JEV综合分,细分赛道,点赞量,转推量,回复量,浏览量,配图数,推文正文,核心干货提要,原推链接
1699745290893336656,2023-09-07 11:23:51,S,79,现货期货微观与庄家博弈,400,139,80,71925,2,"（给你们整理在一条推文里可以加标签收藏一下）
负费率拉满的时候是代币见顶信号，一般都是拉到所有人都来做空，然后爆掉他们仓位，庄家才能把自己的多单平掉，空单埋进去，基本上就轮到现货砸盘了。现在费率为正，还远远没到见顶的阶段，做空的太少。

负费率拉满同时伴随着期现巨大的价格差，同时也因为期现有了价格差，负费率才被拉满，但是期现的价格差又来自于做空远大于做多，压制了期货价格从而造成了期现之间产生了价格差。以perp为例子，就现在来看，远没有到负费率拉满的阶段，那就远没有到顶。以庄家角度，必须拉出对手盘才能保证自己可以安全下车，空军就是它的对手盘，不做空，相当于与庄同在。

很少有违背这个思路的特例出现，至少在带合约的山寨币中没有出现过。大道至简，用好这个思路你绝对也能赚死，它跟所有热钱追捧的币有关，离钱最近

按照这个逻辑，目前perp的费率才-0.2%，还有很大的上升空间，币价还能继续拉

如果价格没有动，费率从0到顶格拉满，比如1.5%，2%，2.5%

那价格也到头了

这个适用于已经爆拉的币，去继续追高买的时候找买卖点，买卖点直接跟合约费率挂钩，不跟k线和币价挂钩

如果买入后，币价不动，费率持续上升，拉满后那么买点也是卖点，所以跟币价和k线毫无关系。只跟费率有关

就像，现在perp费率一直在涨，到0.33%了，币价没涨，那么如果这样维持着币价不动费率却拉满了那就也要跑

同时这个方法也只适用于做多和现货买入看多，不适合做空，费率拉满后是见顶信号，但不是真正的顶，只是相对于做多或者现货来说基本上吃到头了可以走了，但对于做空的来说，费率拉满后依然可以继续爆拉暴涨，我只做多和现货买多，从来不做空🤚

基本上就这些😂我总结的经验，给你们整理出来。我不会做空的，只会这个做多的。🤣🙏",（给你们整理在一条推文里可以加标签收藏一下）,https://x.com/xiaomustock/status/1699745290893336656
1699081084586094940,2023-09-05 15:24:32,C,21,现货期货微观与庄家博弈,23,0,12,8663,0,"强行让小号回来了🤣继续我们的梦想，

$500 to make $5 million🤚🤚🤚
500u账户合约清出，现货继续持有 https://t.co/Pe7WTveAw2",强行让小号回来了🤣继续我们的梦想，,https://x.com/xiaomustock/status/1699081084586094940
1699073140553633800,2023-09-05 14:52:58,C,18,现货期货微观与庄家博弈,16,0,23,9733,0,亏得好快，幸好现货买的比列最大，80%多，杠杆一下开错了巨亏回撤，这下难受死，太挣扎了，啥时候才能到1000多u https://t.co/YqKVU3S9tS,亏得好快，幸好现货买的比列最大，80%多，杠杆一下开错了巨亏回撤，这下难受死，太挣扎了，啥时候才能到1000多u,https://x.com/xiaomustock/status/1699073140553633800
1699048045143339411,2023-09-05 13:13:15,C,14,现货期货微观与庄家博弈,15,0,15,8157,0,成本线上方一点卖掉了cyber，波动率太低了，重新选择一个市值小一些的，带合约的蹲一波，账户651u https://t.co/AyDyzJQ0Bl,成本线上方一点卖掉了cyber，波动率太低了，重新选择一个市值小一些的，带合约的蹲一波，账户651u,https://x.com/xiaomustock/status/1699048045143339411
1698707799285379324,2023-09-04 14:41:14,C,10,现货期货微观与庄家博弈,17,1,12,12933,0,就在刚刚，0.433卖了现货luna，账户585.2，手续费好肉疼呐 https://t.co/1Q9454V6Z5,就在刚刚，0.433卖了现货luna，账户585.2，手续费好肉疼呐,https://x.com/xiaomustock/status/1698707799285379324
1698694588603732224,2023-09-04 13:48:44,C,15,现货期货微观与庄家博弈,46,2,35,36069,0,500u账户合约多单已经平啦，现货继续持有中，账户资金来到了573美金 https://t.co/fscbIw1En9,500u账户合约多单已经平啦，现货继续持有中，账户资金来到了573美金,https://x.com/xiaomustock/status/1698694588603732224
1698676182131278230,2023-09-04 12:35:36,B,26,加密大周期与流动性配置,35,1,36,87817,0,开了一个币安小号，认证预计1天，21年认证需要3天，认证过了咱们就开始开局一把刀，装备全靠打，看看熊市500u能活几天 https://t.co/Cc1saCVCxZ,开了一个币安小号，认证预计1天，21年认证需要3天，认证过了咱们就开始开局一把刀，装备全靠打，看看熊市500u能活几天,https://x.com/xiaomustock/status/1698676182131278230
1698553870174257434,2023-09-04 04:29:34,C,18,加密大周期与流动性配置,14,1,15,13995,0,买了5万u的storj，流动性差劲也是赌快速拉升100%，🙏非投资建议，只是个人操作记录 https://t.co/gpjmXRkQWf,买了5万u的storj，流动性差劲也是赌快速拉升100%，🙏非投资建议，只是个人操作记录,https://x.com/xiaomustock/status/1698553870174257434
1698548862687047765,2023-09-04 04:09:41,C,18,现货期货微观与庄家博弈,10,0,7,7330,0,所有帖子推文均为个人买卖操作记录，不构成任何投资意见🙏🙏不喜欢被别人贴一个喊单粉丝啥的。我所有买的币都不建议跟我买，说割肉我就割肉说砸盘我就砸盘，没有任何具体逻辑买卖点🌚 https://t.co/EOf8MJlg7V,所有帖子推文均为个人买卖操作记录，不构成任何投资意见🙏🙏不喜欢被别人贴一个喊单粉丝啥的。我所有买的币都不建议跟我买，说割肉我就割肉说砸盘我就砸盘，没有,https://x.com/xiaomustock/status/1698548862687047765
1698419199390171219,2023-09-03 19:34:26,B,38,加密大周期与流动性配置,148,127,79,39568,0,市场机会很少了，突然想如果是新人或者爆亏归零的老表靓妹，只剩下500u怎么在这个熊市垃圾市场重新翻身，想看的话转发300+我就弄一个新的小号做直播贴 https://t.co/dqxZyGqJmU,市场机会很少了，突然想如果是新人或者爆亏归零的老表靓妹，只剩下500u怎么在这个熊市垃圾市场重新翻身，想看的话转发300+我就弄一个新的小号做直播贴,https://x.com/xiaomustock/status/1698419199390171219
1694318981304500673,2023-08-23 12:01:38,A,50,加密大周期与流动性配置,21,3,12,7361,0,每一个行情阶段的交易策略都会天差地别，牛市的策略放到熊市来用可能爆亏，熊市的策略放到牛市可能收益跑不赢大盘。一定要灵活变通，实时根据行情的变化（每个小周期跳到涨幅榜首的币种特征，各个方面的，不局限于概念，可以是五花八门各种各样的特征，量，交易对，链上，或者共同的事件信息等等），找到特征总结适合近期交易的策略，然后寻找下一堆近似目标，再从量的变化价格的变化找到最快能爆发拉盘可能性最高的目标，一旦发现特征失效，亏损了，那就换一套思路接着总结排行榜热钱的方向，我选币的思路大概就这样吧，当然还会有一些其他因素，这个就不可说了哈😂佛法不轻传,每一个行情阶段的交易策略都会天差地别，牛市的策略放到熊市来用可能爆亏，熊市的策略放到牛市可能收益跑不赢大盘。一定要灵活变通，实时根据行情的变化（每个小,https://x.com/xiaomustock/status/1694318981304500673
1693212876817736028,2023-08-20 10:46:22,A,46,加密大周期与流动性配置,24,2,17,19583,0,"熊市最重要还是活着，活下去就有机会，现在的环境我其实也不知道搞啥赚钱，自己亏成麻瓜，不知道其他人啥情况，比较庆幸的是21年赚的足够自己活非常久。

如果再给我一个牛市，钱大头都丢到美股里面，大饼的红利是没了，山寨又都是别人的套现工具，啥玩意都得看周期，大势之中自己太渺小，亏钱跟吃饭一样以后得猥琐一点，赚钱就立马跑，不再犹豫，其他都跟自己没关系。猥琐操作蹲一波大饼腰斩级的暴跌，等不到他娘的不玩了",熊市最重要还是活着，活下去就有机会，现在的环境我其实也不知道搞啥赚钱，自己亏成麻瓜，不知道其他人啥情况，比较庆幸的是21年赚的足够自己活非常久。,https://x.com/xiaomustock/status/1693212876817736028
1693196449880953177,2023-08-20 09:41:06,B,22,加密大周期与流动性配置,14,0,13,6286,0,我仓位占比非常小，忽略不计，总共就十几万u在买山寨币，其他全是u理财，熊市太闲了总得有点参与感，你们别上头，能不买就别买 https://t.co/twGxWOzWU2,我仓位占比非常小，忽略不计，总共就十几万u在买山寨币，其他全是u理财，熊市太闲了总得有点参与感，你们别上头，能不买就别买,https://x.com/xiaomustock/status/1693196449880953177
1692449091048157663,2023-08-18 08:11:22,A,47,加密大周期与流动性配置,21,4,19,17335,0,"《我的本命年之灾》—原作者：晴天8.18

2022年2月18号，在上海家打着游戏，上门来了几个ga，跟我说让我配合调查，我当时一脸懵逼，在此之前没有任何征兆，这时候我正在和同学开黑，我的螳螂此时正14杀0死，然后就这样挂机。
到了派出所我才知道，是江西的ga过来的，异地带人需要先经过本地派出所。在派出所给我做了个简单的笔录，问我做什么的，收入来源，说我涉嫌帮信罪。
由于我的收入结构来源其实比较简单，老粉们应该知道，我就是2020年靠帮别人开始交易到自己拿到carry以后自有资金这样做起来的，所以我的收入来源比较好解释。我在乎我的名誉，也爱惜自己的羽毛，因此对于一些有风险涉及违法犯罪的事情我是肯定不碰的。
然后说我是2021年5月28号，和2020年7月18号收到的资金是诈骗的资金（后来查明是网d资金），问我认不认识这些人，我说我不认识啊，我钱都是卖u换的，在交易所有订单记录，然后出示了我的这些交易记录，我一再强调我都是通过大宗交易出的U。而大宗交易本来就损失了一部分价值，便是为了能够找到更加靠谱的承兑商。我已经做了我力所能及的部分。
后来一开始态度还好，做完笔录反正也不能走的，说是要请示上级。此时我并没有意识到问题的严重性，因为我完全能够解释这些，我的收入来源也合理合法。有一个ga过去来了一句你们搞btc的哪有正经来的，我当时就火气上来了跟他喷起来了。
我本以为我最多调查个24小时。结果跟我说要带我去江西配合调查。在滞留室被拷着在板凳上呆到了第二天10点然后坐车去江西了，他们来了4个人 外加一个司机。我是被拷着过去的，服务区下来吃饭也是拷着的。路上是10个小时，晚上8点多才到江西ga局。
前后给我做了6-7次笔录后我一直未见到我的律师，我知道我律师第二天就来了。之所以知道是因为一开始我带了个手环，穿着羽绒服没被搜出来，手环会有微信的消息提醒，当然之后体检的时候就被拿掉了。
他们让我退钱出来，我说我合法来的钱为什么要退出来，我也是受害者，反正我一开始态度都是很硬气的，我自始至终不认为我有犯罪情节。我认为我在整件事之中是被搅进来的受害者，我希望通过我的解释收入来源，出示我的订单记录来证明我的清白。
那时候疫情，要2天2次核酸才能进到看守所里，我还被强制打了一针疫苗，到医院体检和打疫苗的时候，我也是被拷着的，这两天是呆在ga局里的滞留室。第三天我依然没见到我的律师，然后我被关到了当地的看守所里。
一进去，此时，名义上说是犯罪嫌疑人，实际上你已经不是被当作犯罪嫌疑人对待了，此时你在他们眼里你就是个犯人。态度是非常差的，需要脱光检查你有没有藏有异物。衣服有拉链要剪掉，鞋带要抽掉，我一再恳求之前带我过来其中一个态度对我较好的办案的ga让他一定要帮我把里面事情捋清楚，我明明是被冤枉的（当然后面我知道他们其实也差不多，一个唱黑脸，一个唱红脸罢了，当然也可能上级要求之下有他们的压力。），随后里三层外三层带我到了监室里。
一进去，里面有十几号人，环境嘛，大概像我儿时的乡下房子吧。先让我洗一下，换好衣服。2月份的天很冷，大概只有7-8摄氏度。用的是自来水，我冷的直打颤。
监室里分两部分，一部分晚上休息睡觉，一部分是白天放风的地方，我被关进去的时候，放风已经结束了。在催促下我到了里面那间，然后铁门“哐”的一声关了起来。里面的人让我到角落里蹲下，在一个蹲坑边上，然后其中的4个人便轮流拿起拖鞋打我，我只能抱着头。（后来我才知道这里是监控死角，所以让我在这里）我此时大脑里想的是为什么我要面对这些，我明明什么事情都没做，为什么我要在这里被这些人打。打完之后，让我一个个叫过来，什么哥什么哥的。之后便问我为什么进来的，我说我没犯罪，又被多打了几下。说他们说你什么罪你就是什么罪。这是他们树立威信的第一步，之后给了我一包饼干，然后让我打好地铺，依然很冷，就这样，第一晚熬过去了。
 
后面的事情之后再更新吧。",《我的本命年之灾》—原作者：晴天8.18,https://x.com/xiaomustock/status/1692449091048157663
